order_id,order_date,customer_id,product_id,quantity,unit_price,discount,cogs,channel,campaign,device,session_id,order_value
700233,2025-04-03,50199,10036,1,31.96,0.064,19.46,Organic,SEO,Mobile,SYN-20250403-57311,29.91
700234,2025-04-03,51368,10110,1,38.05,0.036,19.91,Organic,SEO,Mobile,SYN-20250403-94777,36.66
700235,2025-04-03,51945,10056,2,93.55,0.114,98.58,Organic,SEO,Mobile,SYN-20250403-80222,165.79
700236,2025-04-03,52631,10036,1,29.9,0.0,19.46,Organic,SEO,Mobile,SYN-20250403-81843,29.9
700237,2025-04-03,53859,10045,2,32.99,0.051,23.42,Email,Promo,Mobile,SYN-20250403-48801,62.61
700238,2025-04-03,54620,10110,1,38.28,0.0,19.91,Organic,SEO,Desktop,SYN-20250403-67370,38.28
700239,2025-04-03,50665,10012,1,22.89,0.0,11.45,Organic,SEO,Desktop,SYN-20250403-73497,22.89
700240,2025-04-03,50563,10112,1,42.51,0.0,32.54,Organic,SEO,Desktop,SYN-20250403-56459,42.51
700241,2025-04-03,50177,10108,1,63.24,0.0,33.77,Organic,SEO,Mobile,SYN-20250403-26810,63.24
700242,2025-04-03,51528,10003,2,32.88,0.0,32.68,Organic,SEO,Desktop,SYN-20250403-18947,65.76
700243,2025-04-03,54314,10037,1,57.58,0.0,35.11,Organic,SEO,Desktop,SYN-20250403-26582,57.58
700244,2025-04-03,50371,10091,1,28.02,0.0,11.99,Organic,SEO,Mobile,SYN-20250403-11293,28.02
700245,2025-04-03,52760,10088,4,53.81,0.067,106.72,Organic,SEO,Mobile,SYN-20250403-64544,200.8
700246,2025-04-03,54339,10112,3,42.4,0.0,97.61,Email,Welcome,Mobile,SYN-20250403-20923,127.2
700247,2025-04-03,52183,10108,3,67.2,0.0,101.31,Organic,SEO,Mobile,SYN-20250403-93726,201.59
700248,2025-04-03,50587,10101,2,50.07,0.116,46.64,Referral,Affiliates,Desktop,SYN-20250403-63532,88.52
700249,2025-04-03,51812,10042,1,39.89,0.0,16.25,Organic,SEO,Desktop,SYN-20250403-56956,39.89
700250,2025-04-03,50061,10001,1,23.42,0.0,12.38,Organic,SEO,Desktop,SYN-20250403-91280,23.42
700251,2025-04-03,51596,10103,1,28.29,0.0,11.93,Organic,SEO,Desktop,SYN-20250403-82535,28.29
700252,2025-04-04,51651,10072,1,93.91,0.134,52.14,Organic,SEO,Mobile,SYN-20250404-11703,81.32
700253,2025-04-04,53380,10012,1,22.32,0.083,11.45,Referral,Affiliates,Mobile,SYN-20250404-83050,20.47
700254,2025-04-04,50852,10021,2,25.78,0.0,25.78,Organic,SEO,Desktop,SYN-20250404-62022,51.55
700255,2025-04-04,50692,10039,1,32.42,0.0,10.96,Email,Welcome,Desktop,SYN-20250404-86980,32.42
700256,2025-04-04,50403,10101,2,45.68,0.019,46.64,Email,Promo,Desktop,SYN-20250404-33085,89.61
700257,2025-04-04,51574,10095,1,39.15,0.056,18.1,Paid Social,CreativeTest,Mobile,SYN-20250404-65181,36.97
700258,2025-04-04,53285,10086,1,56.24,0.0,22.02,Email,Promo,Mobile,SYN-20250404-54695,56.24
700259,2025-04-04,53977,10013,2,24.76,0.059,24.32,Paid Social,Prospecting,Mobile,SYN-20250404-23526,46.6
700260,2025-04-04,54476,10076,1,52.81,0.0,30.52,Organic,SEO,Mobile,SYN-20250404-87114,52.81
700261,2025-04-04,52118,10070,1,85.79,0.0,50.23,Referral,Affiliates,Mobile,SYN-20250404-86521,85.79
700262,2025-04-04,51469,10115,4,83.19,0.0,178.64,Organic,SEO,Mobile,SYN-20250404-96580,332.76
700263,2025-04-04,51619,10044,1,101.67,0.038,43.9,Paid Search,Shopping,Desktop,SYN-20250404-18870,97.81
700264,2025-04-04,52262,10084,4,45.51,0.0,119.0,Paid Social,CreativeTest,Mobile,SYN-20250404-56212,182.03
700265,2025-04-04,53284,10119,1,34.64,0.0,13.89,Paid Social,CreativeTest,Mobile,SYN-20250404-47026,34.64
700266,2025-04-04,51856,10037,1,66.78,0.0,35.11,Referral,Affiliates,Mobile,SYN-20250404-96775,66.78
700267,2025-04-04,53265,10073,2,30.04,0.026,24.18,Paid Search,Shopping,Mobile,SYN-20250404-49469,58.51
700268,2025-04-04,54336,10104,3,49.33,0.0,72.03,Paid Search,Shopping,Mobile,SYN-20250404-48155,147.98
700269,2025-04-04,50969,10056,1,91.86,0.0,49.29,Email,Reactivation,Desktop,SYN-20250404-34371,91.86
700270,2025-04-04,50120,10068,2,23.87,0.0,23.4,Email,Welcome,Mobile,SYN-20250404-52331,47.75
700271,2025-04-04,50275,10118,1,31.71,0.0,17.81,Email,Promo,Desktop,SYN-20250404-95327,31.71
700272,2025-04-04,53199,10073,3,29.56,0.059,36.27,Paid Search,Non-Brand,Mobile,SYN-20250404-44722,83.44
700273,2025-04-04,51057,10110,2,36.92,0.0,39.82,Email,Welcome,Mobile,SYN-20250404-37461,73.85
700274,2025-04-04,52054,10014,1,66.56,0.0,25.65,Organic,SEO,Desktop,SYN-20250404-44924,66.56
700275,2025-04-04,52258,10095,4,39.02,0.0,72.4,Paid Social,CreativeTest,Mobile,SYN-20250404-12524,156.09
700276,2025-04-04,51465,10114,1,38.05,0.0,19.04,Email,Welcome,Mobile,SYN-20250404-48613,38.05
700277,2025-04-04,50325,10101,1,47.27,0.0,23.32,Paid Search,Non-Brand,Desktop,SYN-20250404-57780,47.27
700278,2025-04-04,54539,10079,1,26.3,0.0,13.39,Paid Social,Prospecting,Desktop,SYN-20250404-45745,26.3
700279,2025-04-04,50801,10081,2,26.18,0.022,26.04,Paid Search,Shopping,Mobile,SYN-20250404-28566,51.22
700280,2025-04-04,54153,10046,1,92.24,0.083,43.81,Email,Promo,Mobile,SYN-20250404-45234,84.61
700281,2025-04-04,53859,10116,1,29.95,0.035,11.92,Organic,SEO,Mobile,SYN-20250404-93660,28.89
700282,2025-04-04,54258,10061,1,118.51,0.0,53.3,Email,Promo,Desktop,SYN-20250404-18056,118.51
700283,2025-04-04,51814,10061,1,123.16,0.0,53.3,Email,Promo,Desktop,SYN-20250404-44037,123.16
700284,2025-04-04,50412,10005,3,24.44,0.097,28.29,Paid Social,Prospecting,Desktop,SYN-20250404-68677,66.2
700285,2025-04-04,52424,10005,1,23.19,0.0,9.43,Organic,SEO,Desktop,SYN-20250404-98349,23.19
700286,2025-04-04,50856,10031,1,32.7,0.034,20.49,Referral,Affiliates,Desktop,SYN-20250404-38623,31.61
700287,2025-04-04,53334,10045,3,29.71,0.022,35.13,Referral,Affiliates,Mobile,SYN-20250404-99966,87.16
700288,2025-04-04,52847,10032,1,100.14,0.0,40.54,Organic,SEO,Desktop,SYN-20250404-72424,100.14
700289,2025-04-04,50249,10033,1,38.79,0.0,19.57,Email,Promo,Desktop,SYN-20250404-92619,38.79
700290,2025-04-04,50586,10044,5,106.24,0.0,219.5,Email,Reactivation,Desktop,SYN-20250404-98915,531.19
700291,2025-04-04,51711,10047,1,31.31,0.013,19.76,Organic,SEO,Desktop,SYN-20250404-21473,30.9
700292,2025-04-04,53316,10071,2,82.01,0.049,90.54,Organic,SEO,Desktop,SYN-20250404-98625,156.0
700293,2025-04-04,54275,10092,1,32.69,0.0,18.58,Organic,SEO,Desktop,SYN-20250404-65347,32.69
700294,2025-04-04,51008,10097,1,82.03,0.097,49.39,Organic,SEO,Desktop,SYN-20250404-19204,74.08
700295,2025-04-04,50796,10052,1,43.37,0.105,18.1,Email,Reactivation,Desktop,SYN-20250404-35306,38.82
700296,2025-04-04,50179,10106,3,58.46,0.0,71.1,Organic,SEO,Mobile,SYN-20250404-58387,175.39
700297,2025-04-04,54817,10083,1,66.51,0.0,42.99,Organic,SEO,Mobile,SYN-20250404-22534,66.51
700298,2025-04-04,50668,10016,1,26.03,0.0,12.98,Organic,SEO,Desktop,SYN-20250404-72260,26.03
700299,2025-04-04,51394,10051,1,35.49,0.027,18.17,Organic,SEO,Desktop,SYN-20250404-38673,34.53
700300,2025-04-04,50972,10113,2,50.15,0.0,51.82,Organic,SEO,Mobile,SYN-20250404-19854,100.3
700301,2025-04-04,53279,10032,3,107.31,0.0,121.62,Organic,SEO,Desktop,SYN-20250404-74994,321.94
700302,2025-04-04,50453,10112,1,41.97,0.0,32.54,Organic,SEO,Mobile,SYN-20250404-84167,41.97
700303,2025-04-04,50732,10046,1,98.09,0.0,43.81,Organic,SEO,Mobile,SYN-20250404-11358,98.09
700304,2025-04-05,54801,10029,1,37.89,0.0,17.53,Paid Social,Retargeting,Desktop,SYN-20250405-32579,37.89
700305,2025-04-05,51003,10066,1,108.82,0.0,38.16,Paid Search,Shopping,Desktop,SYN-20250405-14866,108.82
700306,2025-04-05,54501,10043,1,31.56,0.0,13.52,Paid Social,Retargeting,Desktop,SYN-20250405-94572,31.56
700307,2025-04-05,52091,10052,2,43.42,0.0,36.2,Paid Search,Brand,Mobile,SYN-20250405-19499,86.85
700308,2025-04-05,54427,10108,1,65.73,0.067,33.77,Paid Social,Retargeting,Desktop,SYN-20250405-27698,61.33
700309,2025-04-05,50948,10036,3,30.66,0.0,58.38,Paid Search,Non-Brand,Mobile,SYN-20250405-91779,91.99
700310,2025-04-05,50555,10039,1,30.55,0.0,10.96,Email,Reactivation,Mobile,SYN-20250405-91801,30.55
700311,2025-04-05,51075,10069,1,33.27,0.0,13.59,Paid Search,Shopping,Desktop,SYN-20250405-63806,33.27
700312,2025-04-05,51897,10086,3,59.93,0.0,66.06,Paid Search,Brand,Desktop,SYN-20250405-68372,179.79
700313,2025-04-05,50516,10103,1,28.46,0.0,11.93,Paid Search,Shopping,Desktop,SYN-20250405-10693,28.46
700314,2025-04-05,54846,10107,1,34.32,0.0,21.69,Paid Social,Retargeting,Mobile,SYN-20250405-64607,34.32
700315,2025-04-05,52950,10035,2,60.47,0.091,55.1,Referral,Affiliates,Mobile,SYN-20250405-48633,109.89
700316,2025-04-05,50393,10048,1,33.17,0.0,17.6,Paid Search,Shopping,Mobile,SYN-20250405-42758,33.17
700317,2025-04-05,52353,10008,1,26.43,0.0,11.98,Organic,SEO,Desktop,SYN-20250405-33184,26.43
700318,2025-04-05,51331,10002,3,61.67,0.066,80.07,Paid Social,CreativeTest,Mobile,SYN-20250405-45671,172.79
700319,2025-04-05,53685,10080,1,53.47,0.0,31.66,Paid Social,CreativeTest,Desktop,SYN-20250405-91388,53.47
700320,2025-04-05,53356,10104,2,50.34,0.047,48.02,Organic,SEO,Mobile,SYN-20250405-57578,95.98
700321,2025-04-05,52352,10102,1,24.25,0.0,11.86,Paid Search,Brand,Mobile,SYN-20250405-42769,24.25
700322,2025-04-05,52105,10068,1,26.47,0.0,11.7,Referral,Affiliates,Mobile,SYN-20250405-71324,26.47
700323,2025-04-05,51083,10112,3,41.73,0.0,97.61,Paid Search,Shopping,Mobile,SYN-20250405-49984,125.19
700324,2025-04-05,52860,10052,2,40.08,0.0,36.2,Paid Search,Non-Brand,Desktop,SYN-20250405-76178,80.15
700325,2025-04-05,54924,10097,1,85.8,0.033,49.39,Paid Search,Brand,Mobile,SYN-20250405-53330,82.98
700326,2025-04-05,51233,10009,2,31.79,0.0,37.4,Paid Social,CreativeTest,Desktop,SYN-20250405-97742,63.58
700327,2025-04-05,54188,10078,1,53.95,0.0,27.94,Paid Social,Retargeting,Mobile,SYN-20250405-66944,53.95
700328,2025-04-05,52658,10084,4,45.86,0.0,119.0,Paid Search,Shopping,Mobile,SYN-20250405-39444,183.43
700329,2025-04-05,52851,10107,1,34.44,0.0,21.69,Paid Search,Non-Brand,Mobile,SYN-20250405-34414,34.44
700330,2025-04-05,54326,10110,1,38.55,0.0,19.91,Paid Social,Prospecting,Mobile,SYN-20250405-13723,38.55
700331,2025-04-05,54988,10064,1,42.9,0.0,17.15,Paid Search,Non-Brand,Desktop,SYN-20250405-37035,42.9
700332,2025-04-05,53579,10100,2,41.36,0.062,31.24,Paid Search,Brand,Desktop,SYN-20250405-38140,77.6
700333,2025-04-05,51068,10075,1,39.1,0.0,17.16,Paid Social,CreativeTest,Mobile,SYN-20250405-45608,39.1
700334,2025-04-05,52127,10041,2,33.84,0.0,31.62,Paid Social,Retargeting,Desktop,SYN-20250405-43839,67.68
700335,2025-04-05,51661,10037,1,65.81,0.018,35.11,Organic,SEO,Desktop,SYN-20250405-22755,64.62
700336,2025-04-05,54124,10055,4,50.41,0.071,104.36,Organic,SEO,Desktop,SYN-20250405-67397,187.31
700337,2025-04-05,50374,10109,1,43.61,0.0,23.35,Paid Search,Shopping,Desktop,SYN-20250405-37260,43.61
700338,2025-04-05,52709,10034,1,30.57,0.044,16.09,Organic,SEO,Mobile,SYN-20250405-36690,29.22
700339,2025-04-05,52745,10047,3,31.38,0.033,59.28,Paid Social,Prospecting,Mobile,SYN-20250405-29810,91.0
700340,2025-04-05,51017,10095,1,37.16,0.0,18.1,Paid Search,Shopping,Mobile,SYN-20250405-96089,37.16
700341,2025-04-05,53544,10111,2,31.12,0.0,23.68,Paid Search,Shopping,Desktop,SYN-20250405-94047,62.24
700342,2025-04-05,51568,10004,1,31.63,0.0,10.78,Paid Search,Shopping,Mobile,SYN-20250405-30368,31.63
700343,2025-04-05,54750,10064,1,43.67,0.017,17.15,Referral,Affiliates,Mobile,SYN-20250405-56795,42.91
700344,2025-04-05,53612,10019,2,87.44,0.0,89.46,Paid Social,Prospecting,Mobile,SYN-20250405-19856,174.88
700345,2025-04-05,53342,10007,2,78.09,0.0,98.52,Paid Search,Brand,Mobile,SYN-20250405-47569,156.18
700346,2025-04-05,54010,10110,3,37.71,0.0,59.73,Paid Search,Non-Brand,Desktop,SYN-20250405-64083,113.14
700347,2025-04-05,51842,10095,1,35.48,0.0,18.1,Paid Search,Non-Brand,Mobile,SYN-20250405-28776,35.48
700348,2025-04-05,52859,10105,1,51.07,0.0,23.52,Email,Welcome,Mobile,SYN-20250405-69099,51.07
700349,2025-04-05,50234,10029,1,36.51,0.0,17.53,Referral,Affiliates,Mobile,SYN-20250405-82750,36.51
700350,2025-04-05,54625,10001,2,23.01,0.099,24.76,Email,Reactivation,Mobile,SYN-20250405-19331,41.45
700351,2025-04-05,52368,10022,2,33.25,0.051,39.3,Paid Social,CreativeTest,Mobile,SYN-20250405-65556,63.08
700352,2025-04-05,52076,10081,1,25.55,0.087,13.02,Paid Search,Non-Brand,Mobile,SYN-20250405-49027,23.32
700353,2025-04-05,53707,10116,1,29.89,0.056,11.92,Organic,SEO,Desktop,SYN-20250405-99744,28.21
700354,2025-04-05,52820,10059,1,29.54,0.101,12.1,Paid Social,CreativeTest,Desktop,SYN-20250405-74072,26.54
700355,2025-04-05,52640,10031,3,29.82,0.0,61.47,Email,Welcome,Mobile,SYN-20250405-45018,89.46
700356,2025-04-05,52903,10038,1,47.85,0.0,24.62,Organic,SEO,Desktop,SYN-20250405-35927,47.85
700357,2025-04-05,53930,10087,1,36.37,0.057,20.44,Paid Social,CreativeTest,Mobile,SYN-20250405-20257,34.31
700358,2025-04-05,50219,10050,1,32.47,0.0,11.46,Paid Search,Shopping,Mobile,SYN-20250405-17501,32.47
700359,2025-04-05,50502,10060,2,85.19,0.0,83.56,Paid Search,Non-Brand,Desktop,SYN-20250405-27733,170.37
700360,2025-04-05,54851,10071,1,89.26,0.0,45.27,Email,Reactivation,Mobile,SYN-20250405-17161,89.26
700361,2025-04-05,50677,10085,1,32.14,0.0,17.98,Paid Search,Non-Brand,Desktop,SYN-20250405-30660,32.14
700362,2025-04-05,51596,10116,2,32.12,0.056,23.84,Paid Social,Prospecting,Desktop,SYN-20250405-33011,60.63
700363,2025-04-05,53429,10067,1,27.3,0.0,14.25,Paid Social,Prospecting,Desktop,SYN-20250405-53820,27.3
700364,2025-04-05,54191,10057,3,42.48,0.059,61.2,Organic,SEO,Mobile,SYN-20250405-43318,119.88
700365,2025-04-05,52452,10104,1,49.86,0.0,24.01,Organic,SEO,Desktop,SYN-20250405-34354,49.86
700366,2025-04-05,50824,10083,1,78.14,0.02,42.99,Paid Search,Brand,Mobile,SYN-20250405-90480,76.58
700367,2025-04-05,51077,10021,1,24.07,0.0,12.89,Paid Search,Non-Brand,Desktop,SYN-20250405-34208,24.07
700368,2025-04-05,51796,10075,3,36.21,0.0,51.48,Email,Promo,Desktop,SYN-20250405-27616,108.62
700369,2025-04-05,53083,10018,4,98.19,0.09,179.36,Organic,SEO,Mobile,SYN-20250405-54556,357.5
700370,2025-04-05,50071,10035,1,57.29,0.16,27.55,Paid Search,Non-Brand,Mobile,SYN-20250405-93359,48.13
700371,2025-04-05,51029,10076,1,49.78,0.055,30.52,Organic,SEO,Mobile,SYN-20250405-52697,47.02
700372,2025-04-05,54136,10065,2,102.53,0.088,101.4,Email,Welcome,Mobile,SYN-20250405-53844,187.08
700373,2025-04-05,53154,10009,1,31.9,0.006,18.7,Organic,SEO,Desktop,SYN-20250405-19851,31.7
700374,2025-04-05,52757,10023,2,63.3,0.067,56.98,Paid Search,Brand,Desktop,SYN-20250405-17845,118.12
700375,2025-04-05,54644,10037,1,64.56,0.0,35.11,Organic,SEO,Desktop,SYN-20250405-25208,64.56
700376,2025-04-05,53525,10107,4,35.75,0.0,86.76,Email,Promo,Desktop,SYN-20250405-81225,143.01
700377,2025-04-05,54212,10040,1,41.33,0.0,18.53,Organic,SEO,Mobile,SYN-20250405-88500,41.33
700378,2025-04-05,54264,10020,2,103.48,0.043,88.02,Paid Social,CreativeTest,Desktop,SYN-20250405-67801,198.08
700379,2025-04-05,51006,10052,3,43.42,0.0,54.3,Paid Search,Non-Brand,Desktop,SYN-20250405-67670,130.26
700380,2025-04-05,51894,10095,4,35.06,0.0,72.4,Email,Welcome,Mobile,SYN-20250405-92103,140.23
700381,2025-04-05,53732,10110,2,39.09,0.0,39.82,Paid Search,Shopping,Mobile,SYN-20250405-58403,78.18
700382,2025-04-05,51353,10079,1,23.09,0.0,13.39,Organic,SEO,Mobile,SYN-20250405-58653,23.09
700383,2025-04-05,51570,10002,1,59.98,0.0,26.69,Organic,SEO,Mobile,SYN-20250405-90998,59.98
700384,2025-04-05,53891,10115,1,89.7,0.0,44.66,Email,Welcome,Desktop,SYN-20250405-10836,89.7
700385,2025-04-05,54601,10085,1,35.0,0.017,17.98,Organic,SEO,Desktop,SYN-20250405-51131,34.42
700386,2025-04-05,53142,10080,1,57.11,0.0,31.66,Organic,SEO,Desktop,SYN-20250405-51115,57.11
700387,2025-04-05,53257,10041,2,37.87,0.0,31.62,Paid Search,Non-Brand,Desktop,SYN-20250405-75992,75.75
700388,2025-04-05,52455,10052,4,42.21,0.09,72.4,Paid Search,Non-Brand,Mobile,SYN-20250405-66042,153.62
700389,2025-04-05,53643,10038,1,46.4,0.003,24.62,Paid Search,Shopping,Desktop,SYN-20250405-41910,46.28
700390,2025-04-05,52783,10039,2,32.02,0.0,21.92,Email,Promo,Mobile,SYN-20250405-11997,64.03
700391,2025-04-05,52864,10114,2,37.06,0.0,38.08,Organic,SEO,Mobile,SYN-20250405-31178,74.13
700392,2025-04-05,51398,10029,1,40.38,0.032,17.53,Organic,SEO,Desktop,SYN-20250405-84734,39.1
700393,2025-04-05,51220,10093,3,59.85,0.0,84.75,Paid Social,Prospecting,Desktop,SYN-20250405-24008,179.55
700394,2025-04-05,54774,10069,1,30.97,0.0,13.59,Organic,SEO,Mobile,SYN-20250405-45110,30.97
700395,2025-04-05,50500,10046,2,90.46,0.0,87.62,Organic,SEO,Desktop,SYN-20250405-41890,180.93
700396,2025-04-05,51671,10055,1,50.52,0.0,26.09,Organic,SEO,Desktop,SYN-20250405-13745,50.52
700397,2025-04-05,53039,10086,1,55.19,0.018,22.02,Referral,Affiliates,Mobile,SYN-20250405-45465,54.18
700398,2025-04-05,51817,10020,2,88.54,0.045,88.02,Organic,SEO,Desktop,SYN-20250405-79390,169.12
700399,2025-04-05,51613,10100,1,39.06,0.035,15.62,Email,Promo,Mobile,SYN-20250405-92596,37.71
700400,2025-04-05,53055,10033,1,39.87,0.0,19.57,Organic,SEO,Mobile,SYN-20250405-91433,39.87
700401,2025-04-05,53736,10060,5,90.63,0.0,208.9,Organic,SEO,Desktop,SYN-20250405-90258,453.17
700402,2025-04-05,51113,10032,1,107.13,0.119,40.54,Organic,SEO,Mobile,SYN-20250405-73803,94.37
700403,2025-04-05,51494,10092,1,33.65,0.0,18.58,Organic,SEO,Desktop,SYN-20250405-84335,33.65
700404,2025-04-05,52596,10017,2,40.69,0.0,47.64,Organic,SEO,Mobile,SYN-20250405-42866,81.37
700405,2025-04-05,51313,10026,1,24.69,0.0,11.81,Email,Promo,Desktop,SYN-20250405-25992,24.69
700406,2025-04-05,50657,10009,1,30.84,0.09,18.7,Referral,Affiliates,Desktop,SYN-20250405-78614,28.05
700407,2025-04-05,50276,10109,4,42.48,0.0,93.4,Organic,SEO,Mobile,SYN-20250405-67479,169.91
700408,2025-04-05,51754,10079,5,25.87,0.0,66.95,Referral,Affiliates,Desktop,SYN-20250405-21810,129.33
700409,2025-04-05,52223,10032,1,117.7,0.027,40.54,Organic,SEO,Desktop,SYN-20250405-85404,114.49
700410,2025-04-05,54280,10019,1,83.35,0.126,44.73,Referral,Affiliates,Desktop,SYN-20250405-18493,72.84
700411,2025-04-05,53216,10058,1,33.0,0.013,22.17,Organic,SEO,Mobile,SYN-20250405-53402,32.57
700412,2025-04-05,53942,10115,1,89.57,0.011,44.66,Organic,SEO,Mobile,SYN-20250405-51697,88.55
700413,2025-04-05,52096,10027,1,80.74,0.0,51.32,Organic,SEO,Desktop,SYN-20250405-12629,80.74
700414,2025-04-05,54003,10089,2,41.14,0.0,34.28,Organic,SEO,Desktop,SYN-20250405-26333,82.29
700415,2025-04-05,52691,10059,2,28.06,0.0,24.2,Email,Promo,Desktop,SYN-20250405-34838,56.11
700416,2025-04-05,54497,10106,2,58.08,0.055,47.4,Organic,SEO,Mobile,SYN-20250405-22634,109.75
700417,2025-04-05,52860,10048,1,36.74,0.0,17.6,Organic,SEO,Desktop,SYN-20250405-26351,36.74
700418,2025-04-05,53360,10002,3,57.51,0.0,80.07,Referral,Affiliates,Mobile,SYN-20250405-20710,172.53
700419,2025-04-05,54059,10015,2,42.35,0.053,53.28,Referral,Affiliates,Mobile,SYN-20250405-63709,80.21
700420,2025-04-05,50496,10026,1,27.07,0.063,11.81,Organic,SEO,Mobile,SYN-20250405-85193,25.36
700421,2025-04-05,52196,10034,2,31.3,0.0,32.18,Organic,SEO,Desktop,SYN-20250405-91317,62.59
700422,2025-04-05,52397,10021,1,25.49,0.0,12.89,Organic,SEO,Desktop,SYN-20250405-51237,25.49
700423,2025-04-05,50529,10097,4,84.15,0.0,197.56,Organic,SEO,Mobile,SYN-20250405-37562,336.58
700424,2025-04-05,50416,10089,1,41.16,0.0,17.14,Organic,SEO,Desktop,SYN-20250405-45381,41.16
700425,2025-04-05,51687,10071,2,85.29,0.012,90.54,Organic,SEO,Desktop,SYN-20250405-80659,168.47
700426,2025-04-05,53246,10105,1,53.48,0.0,23.52,Organic,SEO,Mobile,SYN-20250405-59656,53.48
700427,2025-04-05,52826,10091,1,29.16,0.0,11.99,Organic,SEO,Mobile,SYN-20250405-50036,29.16
700428,2025-04-05,50601,10024,1,38.21,0.0,17.29,Organic,SEO,Desktop,SYN-20250405-82051,38.21
700429,2025-04-05,50361,10078,1,48.74,0.064,27.94,Referral,Affiliates,Desktop,SYN-20250405-60206,45.62
700430,2025-04-05,54736,10059,2,30.38,0.0,24.2,Referral,Affiliates,Mobile,SYN-20250405-63430,60.75
700431,2025-04-05,53909,10005,2,27.35,0.07,18.86,Referral,Affiliates,Mobile,SYN-20250405-80836,50.9
700432,2025-04-05,52728,10052,3,42.82,0.0,54.3,Organic,SEO,Desktop,SYN-20250405-34479,128.46
700433,2025-04-05,54519,10088,1,53.49,0.0,26.68,Organic,SEO,Desktop,SYN-20250405-20746,53.49
700434,2025-04-05,53287,10114,1,39.35,0.0,19.04,Email,Promo,Mobile,SYN-20250405-64340,39.35
700435,2025-04-05,53406,10045,1,29.74,0.0,11.71,Organic,SEO,Desktop,SYN-20250405-33452,29.74
700436,2025-04-05,52198,10034,1,33.12,0.0,16.09,Organic,SEO,Mobile,SYN-20250405-93795,33.12
700437,2025-04-05,54695,10084,1,48.86,0.0,29.75,Organic,SEO,Mobile,SYN-20250405-76434,48.86
700438,2025-04-05,51688,10076,1,55.09,0.0,30.52,Email,Welcome,Desktop,SYN-20250405-37868,55.09
700439,2025-04-05,50618,10105,2,54.04,0.0,47.04,Organic,SEO,Mobile,SYN-20250405-97212,108.08
700440,2025-04-05,50981,10120,1,55.99,0.0,26.04,Email,Promo,Desktop,SYN-20250405-29365,55.99
700441,2025-04-05,54385,10075,1,41.52,0.0,17.16,Organic,SEO,Mobile,SYN-20250405-73290,41.52
700442,2025-04-05,52859,10043,1,31.24,0.061,13.52,Organic,SEO,Desktop,SYN-20250405-32377,29.32
700443,2025-04-05,52202,10094,3,40.92,0.0,73.62,Organic,SEO,Mobile,SYN-20250405-33435,122.77
700444,2025-04-05,52573,10012,1,24.14,0.0,11.45,Organic,SEO,Desktop,SYN-20250405-37739,24.14
700445,2025-04-05,53652,10064,2,40.2,0.0,34.3,Organic,SEO,Mobile,SYN-20250405-56002,80.4
700446,2025-04-05,52736,10060,2,90.53,0.0,83.56,Organic,SEO,Mobile,SYN-20250405-47573,181.07
700447,2025-04-06,53177,10035,1,62.56,0.0,27.55,Organic,SEO,Mobile,SYN-20250406-43077,62.56
700448,2025-04-06,52599,10110,1,42.29,0.023,19.91,Paid Search,Non-Brand,Mobile,SYN-20250406-12241,41.3
700449,2025-04-06,51974,10051,1,37.9,0.0,18.17,Paid Search,Shopping,Mobile,SYN-20250406-36065,37.9
700450,2025-04-06,50204,10021,1,23.51,0.068,12.89,Paid Social,Retargeting,Mobile,SYN-20250406-23265,21.92
700451,2025-04-06,50234,10090,1,39.01,0.0,18.56,Paid Social,Retargeting,Mobile,SYN-20250406-42815,39.01
700452,2025-04-06,52271,10008,1,27.16,0.0,11.98,Paid Search,Brand,Desktop,SYN-20250406-27950,27.16
700453,2025-04-06,51568,10007,1,79.22,0.0,49.26,Paid Social,Retargeting,Desktop,SYN-20250406-77478,79.22
700454,2025-04-06,53743,10118,1,32.7,0.0,17.81,Referral,Affiliates,Desktop,SYN-20250406-27452,32.7
700455,2025-04-06,53935,10002,1,61.35,0.0,26.69,Paid Search,Shopping,Desktop,SYN-20250406-75764,61.35
700456,2025-04-06,54846,10058,1,33.03,0.0,22.17,Paid Search,Brand,Mobile,SYN-20250406-27639,33.03
700457,2025-04-06,50401,10051,1,37.03,0.082,18.17,Paid Search,Shopping,Desktop,SYN-20250406-21374,33.99
700458,2025-04-06,52309,10072,3,94.16,0.0,156.42,Paid Search,Shopping,Mobile,SYN-20250406-55423,282.47
700459,2025-04-06,50221,10017,2,39.36,0.0,47.64,Paid Search,Non-Brand,Desktop,SYN-20250406-35076,78.72
